source_facility_code,normalized_at,source_observed_at,total_spaces,occupied_spaces,available_spaces,raw_occupancy_rate,occupancy_rate,observation_present,source_observation_count,source_time_distance_minutes,alignment_status,gap_status,gap_slot_count,is_operational_gap,is_data_gap,is_long_gap,is_very_long_gap,sequence_break,is_eligible_for_sequence,normalization_method,operational_profile_enabled,source,quality_flags,quality_status
BHMBCCTHL01,2016-12-11 14:00:00,2016-12-11 13:59:00,387,403,-16,1.041343669250646,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-11 14:30:00,2016-12-11 14:32:00,387,402,-15,1.0387596899224807,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-11 15:00:00,2016-12-11 14:59:00,387,403,-16,1.041343669250646,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-11 15:30:00,2016-12-11 15:25:00,387,402,-15,1.0387596899224807,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-11 16:00:00,2016-12-11 15:59:00,387,396,-9,1.0232558139534884,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-11 16:30:00,2016-12-11 16:25:00,387,401,-14,1.0361757105943152,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-12 11:30:00,2016-12-12 11:29:00,387,389,-2,1.0051679586563307,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-12 12:00:00,2016-12-12 11:55:00,387,395,-8,1.020671834625323,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-12 12:30:00,2016-12-12 12:29:00,387,395,-8,1.020671834625323,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-12 13:00:00,2016-12-12 12:56:00,387,397,-10,1.0258397932816536,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-12 13:30:00,2016-12-12 13:29:00,387,398,-11,1.028423772609819,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-12 14:00:00,2016-12-12 14:02:00,387,394,-7,1.0180878552971577,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-12 14:30:00,2016-12-12 14:29:00,387,402,-15,1.0387596899224807,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-12 15:00:00,2016-12-12 14:55:00,387,394,-7,1.0180878552971577,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-12 15:30:00,2016-12-12 15:29:00,387,393,-6,1.0155038759689923,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-13 11:30:00,2016-12-13 11:29:00,387,392,-5,1.0129198966408268,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-13 12:30:00,2016-12-13 12:29:00,387,401,-14,1.0361757105943152,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-13 13:00:00,2016-12-13 13:02:00,387,402,-15,1.0387596899224807,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-13 14:00:00,2016-12-13 13:55:00,387,398,-11,1.028423772609819,1.0,True,1,5.0,ALIGNED,MISSING,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-14 10:30:00,2016-12-14 10:30:00,387,390,-3,1.0077519379844961,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-14 11:30:00,2016-12-14 11:30:00,387,393,-6,1.0155038759689923,1.0,True,1,0.0,EXACT,MISSING,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-14 12:00:00,2016-12-14 12:02:00,387,397,-10,1.0258397932816536,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-14 12:30:00,2016-12-14 12:30:00,387,395,-8,1.020671834625323,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-14 13:00:00,2016-12-14 13:03:00,387,397,-10,1.0258397932816536,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-14 13:30:00,2016-12-14 13:29:00,387,395,-8,1.020671834625323,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-14 14:00:00,2016-12-14 14:03:00,387,402,-15,1.0387596899224807,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-14 14:30:00,2016-12-14 14:30:00,387,394,-7,1.0180878552971577,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-14 15:00:00,2016-12-14 14:56:00,387,394,-7,1.0180878552971577,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-14 15:30:00,2016-12-14 15:30:00,387,391,-4,1.0103359173126616,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-15 12:00:00,2016-12-15 12:00:00,387,399,-12,1.0310077519379846,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-15 12:30:00,2016-12-15 12:26:00,387,400,-13,1.0335917312661498,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-15 13:00:00,2016-12-15 13:00:00,387,401,-14,1.0361757105943152,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-15 13:30:00,2016-12-15 13:26:00,387,402,-15,1.0387596899224807,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-15 14:00:00,2016-12-15 14:00:00,387,403,-16,1.041343669250646,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-15 14:30:00,2016-12-15 14:26:00,387,402,-15,1.0387596899224807,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-15 15:00:00,2016-12-15 15:00:00,387,399,-12,1.0310077519379846,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-15 15:30:00,2016-12-15 15:26:00,387,391,-4,1.0103359173126616,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-16 12:00:00,2016-12-16 11:56:00,387,388,-1,1.0025839793281655,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-16 12:30:00,2016-12-16 12:30:00,387,402,-15,1.0387596899224807,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-16 13:00:00,2016-12-16 12:56:00,387,403,-16,1.041343669250646,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-16 13:30:00,2016-12-16 13:30:00,387,402,-15,1.0387596899224807,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-16 14:00:00,2016-12-16 13:56:00,387,402,-15,1.0387596899224807,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-16 14:30:00,2016-12-16 14:30:00,387,395,-8,1.020671834625323,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-16 15:00:00,2016-12-16 14:56:00,387,396,-9,1.0232558139534884,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-16 16:00:00,2016-12-16 16:03:00,387,389,-2,1.0051679586563307,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-17 13:00:00,2016-12-17 13:00:00,387,397,-10,1.0258397932816536,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-17 13:30:00,2016-12-17 13:27:00,387,402,-15,1.0387596899224807,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-17 14:00:00,2016-12-17 14:00:00,387,402,-15,1.0387596899224807,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-17 14:30:00,2016-12-17 14:30:00,387,402,-15,1.0387596899224807,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-17 15:00:00,2016-12-17 15:03:00,387,403,-16,1.041343669250646,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-17 15:30:00,2016-12-17 15:30:00,387,400,-13,1.0335917312661498,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-17 16:00:00,2016-12-17 15:57:00,387,402,-15,1.0387596899224807,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-17 16:30:00,2016-12-17 16:30:00,387,401,-14,1.0361757105943152,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-18 12:00:00,2016-12-18 12:03:00,387,403,-16,1.041343669250646,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-18 12:30:00,2016-12-18 12:30:00,387,403,-16,1.041343669250646,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-18 13:00:00,2016-12-18 12:56:00,387,402,-15,1.0387596899224807,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-18 13:30:00,2016-12-18 13:30:00,387,402,-15,1.0387596899224807,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-18 14:00:00,2016-12-18 14:03:00,387,402,-15,1.0387596899224807,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-18 14:30:00,2016-12-18 14:30:00,387,402,-15,1.0387596899224807,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-18 15:00:00,2016-12-18 14:56:00,387,402,-15,1.0387596899224807,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-18 15:30:00,2016-12-18 15:30:00,387,402,-15,1.0387596899224807,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-18 16:00:00,2016-12-18 16:03:00,387,388,-1,1.0025839793281655,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-19 11:30:00,2016-12-19 11:30:00,387,394,-7,1.0180878552971577,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-19 12:00:00,2016-12-19 12:03:00,387,395,-8,1.020671834625323,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-19 12:30:00,2016-12-19 12:30:00,387,397,-10,1.0258397932816536,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-19 13:00:00,2016-12-19 13:03:00,387,397,-10,1.0258397932816536,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-19 13:30:00,2016-12-19 13:30:00,387,399,-12,1.0310077519379846,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-19 14:00:00,2016-12-19 14:03:00,387,399,-12,1.0310077519379846,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-19 14:30:00,2016-12-19 14:30:00,387,401,-14,1.0361757105943152,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-19 15:00:00,2016-12-19 15:03:00,387,399,-12,1.0310077519379846,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-19 15:30:00,2016-12-19 15:29:00,387,402,-15,1.0387596899224807,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-19 16:00:00,2016-12-19 16:03:00,387,392,-5,1.0129198966408268,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-15 12:00:00,2016-10-15 12:01:00,1010,1011,-1,1.000990099009901,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-15 12:30:00,2016-10-15 12:27:00,1010,1012,-2,1.001980198019802,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-15 15:30:00,2016-10-15 15:27:00,1010,1011,-1,1.000990099009901,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-16 14:00:00,2016-10-16 14:01:00,1010,1012,-2,1.001980198019802,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-16 14:30:00,2016-10-16 14:34:00,1010,1011,-1,1.000990099009901,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-22 12:30:00,2016-10-22 12:32:00,1010,1011,-1,1.000990099009901,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-22 14:00:00,2016-10-22 13:59:00,1010,1011,-1,1.000990099009901,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-22 15:00:00,2016-10-22 14:59:00,1010,1012,-2,1.001980198019802,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-22 16:00:00,2016-10-22 15:59:00,1010,1011,-1,1.000990099009901,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-23 13:00:00,2016-10-23 13:06:00,1010,1011,-1,1.000990099009901,1.0,True,1,6.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-23 13:30:00,2016-10-23 13:26:00,1010,1011,-1,1.000990099009901,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-23 15:00:00,2016-10-23 14:59:00,1010,1012,-2,1.001980198019802,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-23 15:30:00,2016-10-23 15:26:00,1010,1012,-2,1.001980198019802,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-24 13:30:00,2016-10-24 13:30:00,1010,1012,-2,1.001980198019802,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-25 13:00:00,2016-10-25 13:03:00,1010,1011,-1,1.000990099009901,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-25 13:30:00,2016-10-25 13:29:00,1010,1011,-1,1.000990099009901,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-26 13:00:00,2016-10-26 12:59:00,1010,1012,-2,1.001980198019802,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-26 13:30:00,2016-10-26 13:26:00,1010,1011,-1,1.000990099009901,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-26 14:00:00,2016-10-26 13:59:00,1010,1012,-2,1.001980198019802,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-27 13:30:00,2016-10-27 13:32:00,1010,1012,-2,1.001980198019802,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
